* Measurement data measured by REW V5.19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 65536-point spectrum using Rectangular window and 30 averages 
* Dated: Jan 12, 2019 11:00:58 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 65536-point spectrum using Rectangular window and 30 averages Input RMS 18.3 dB, 18.2 dBC, 8.6 dBA
* Measurement: Jan 12 11:00:58
* Smoothing: None
* Frequency Step: 0.7324219 Hz
* Start Frequency: 0.7324219 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
8128.418, -59.618, 0
8129.150, -58.138, 0
8129.883, -60.339, 0
8130.615, -58.981, 0
8131.348, -61.794, 0
8132.080, -56.080, 0
8132.812, -60.459, 0
8133.545, -59.209, 0
8134.277, -60.777, 0
8135.010, -59.634, 0
8135.742, -60.271, 0
8136.475, -58.036, 0
8137.207, -58.189, 0
8137.939, -48.655, 0
8138.672, -52.998, 0
8139.404, -57.208, 0
8140.137, -56.619, 0
8140.869, -49.184, 0
8141.602, -47.099, 0
8142.334, -55.661, 0
8143.066, -57.708, 0
8143.799, -58.605, 0
8144.531, -50.641, 0
8145.264, -58.465, 0
8145.996, -58.780, 0
8146.729, -59.122, 0
8147.461, -59.648, 0
8148.193, -61.160, 0
8148.926, -60.568, 0
8149.658, -60.259, 0
8150.391, -57.342, 0
8151.123, -59.666, 0
8151.855, -59.113, 0
8152.588, -60.048, 0
8153.320, -59.566, 0
8154.053, -60.446, 0
8154.785, -60.205, 0
8155.518, -58.290, 0
8156.250, -59.813, 0
8156.982, -59.516, 0
8157.715, -60.311, 0
8158.447, -58.968, 0
8159.180, -60.663, 0
8159.912, -59.363, 0
8160.645, -57.865, 0
8161.377, -49.612, 0
8162.109, -52.772, 0
8162.842, -58.880, 0
8163.574, -56.954, 0
8164.307, -50.297, 0
8165.039, -46.636, 0
8165.771, -55.262, 0
8166.504, -57.467, 0
8167.236, -58.083, 0
8167.969, -51.409, 0
8168.701, -58.414, 0
8169.434, -58.242, 0
8170.166, -59.714, 0
8170.898, -57.208, 0
8171.631, -60.090, 0
8172.363, -59.114, 0
8173.096, -59.747, 0
8173.828, -56.824, 0
8174.561, -61.305, 0
8175.293, -58.705, 0
8176.025, -60.080, 0
8176.758, -61.413, 0
8177.490, -60.737, 0
8178.223, -59.779, 0
8178.955, -56.847, 0
8179.688, -59.382, 0
8180.420, -59.291, 0
8181.152, -59.551, 0
8181.885, -57.533, 0
8182.617, -60.013, 0
8183.350, -59.521, 0
8184.082, -58.003, 0
8184.814, -50.033, 0
8185.547, -51.737, 0
8186.279, -55.852, 0
8187.012, -56.710, 0
8187.744, -50.722, 0
8188.477, -46.451, 0
8189.209, -55.101, 0
8189.941, -58.059, 0
8190.674, -58.011, 0
8191.406, -50.167, 0
8192.139, -57.223, 0
8192.871, -57.349, 0
8193.604, -59.883, 0
8194.336, -59.948, 0
8195.068, -59.059, 0
8195.801, -60.593, 0
8196.533, -59.230, 0
8197.266, -55.154, 0
8197.998, -59.303, 0
8198.730, -59.933, 0
8199.463, -59.030, 0
8200.195, -60.390, 0
8200.928, -60.527, 0
8201.660, -60.585, 0
8202.393, -58.042, 0
8203.125, -59.264, 0
8203.857, -58.685, 0
8204.590, -58.255, 0
8205.322, -57.568, 0
8206.055, -57.435, 0
8206.787, -57.405, 0
8207.520, -57.800, 0
8208.252, -50.753, 0
8208.984, -51.566, 0
8209.717, -56.350, 0
8210.449, -56.828, 0
8211.182, -51.418, 0
8211.914, -46.411, 0
8212.646, -58.486, 0
8213.379, -56.970, 0
8214.111, -59.188, 0
8214.844, -50.362, 0
8215.576, -59.108, 0
8216.309, -61.154, 0
8217.041, -60.963, 0
8217.773, -59.419, 0
8218.506, -59.901, 0
8219.238, -60.997, 0
8219.971, -58.675, 0
8220.703, -58.009, 0
8221.436, -59.700, 0
8222.168, -58.435, 0
8222.900, -60.196, 0
8223.633, -59.096, 0
8224.365, -58.265, 0
8225.098, -60.549, 0
8225.830, -54.740, 0
8226.562, -60.816, 0
8227.295, -59.514, 0
8228.027, -60.184, 0
8228.760, -58.265, 0
8229.492, -58.164, 0
8230.225, -58.071, 0
8230.957, -58.282, 0
8231.689, -51.207, 0
8232.422, -50.320, 0
8233.154, -56.096, 0
8233.887, -57.523, 0
8234.619, -52.597, 0
8235.352, -46.373, 0
8236.084, -57.325, 0
8236.816, -57.338, 0
8237.549, -59.136, 0
8238.281, -50.406, 0
8239.014, -58.055, 0
8239.746, -59.951, 0
8240.479, -59.874, 0
8241.211, -58.764, 0
8241.943, -61.366, 0
8242.676, -60.164, 0
8243.408, -59.752, 0
8244.141, -58.364, 0
8244.873, -58.942, 0
8245.605, -60.246, 0
8246.338, -59.702, 0
8247.070, -59.589, 0
8247.803, -59.828, 0
8248.535, -59.161, 0
8249.268, -55.799, 0
8250.000, -59.139, 0
8250.732, -58.667, 0
8251.465, -59.585, 0
8252.197, -59.654, 0
8252.930, -60.414, 0
8253.662, -59.138, 0
8254.395, -56.394, 0
8255.127, -51.423, 0
8255.859, -50.250, 0
8256.592, -56.022, 0
8257.324, -57.822, 0
8258.057, -53.684, 0
8258.789, -45.744, 0
8259.521, -56.553, 0
8260.254, -59.745, 0
8260.986, -59.377, 0
8261.719, -49.980, 0
8262.451, -60.178, 0
8263.184, -59.748, 0
8263.916, -58.821, 0
8264.648, -58.814, 0
8265.381, -60.068, 0
8266.113, -59.632, 0
8266.846, -57.538, 0
8267.578, -60.082, 0
8268.311, -59.421, 0
8269.043, -60.870, 0
8269.775, -59.949, 0
8270.508, -62.031, 0
8271.240, -59.101, 0
8271.973, -60.196, 0
8272.705, -54.819, 0
8273.438, -60.167, 0
8274.170, -58.873, 0
8274.902, -60.477, 0
8275.635, -58.158, 0
8276.367, -58.474, 0
8277.100, -58.195, 0
8277.832, -57.377, 0
8278.564, -51.955, 0
8279.297, -50.368, 0
8280.029, -56.629, 0
8280.762, -58.506, 0
8281.494, -55.064, 0
8282.227, -45.880, 0
8282.959, -56.976, 0
8283.691, -57.787, 0
8284.424, -60.013, 0
8285.156, -49.407, 0
8285.889, -59.740, 0
8286.621, -59.070, 0
8287.354, -59.135, 0
8288.086, -59.510, 0
8288.818, -58.306, 0
8289.551, -60.852, 0
8290.283, -58.250, 0
8291.016, -57.238, 0
8291.748, -58.547, 0
8292.480, -61.046, 0
8293.213, -58.616, 0
8293.945, -60.480, 0
8294.678, -60.747, 0
8295.410, -58.782, 0
8296.143, -56.299, 0
8296.875, -58.780, 0
8297.607, -56.978, 0
8298.340, -61.309, 0
8299.072, -59.732, 0
8299.805, -58.381, 0
8300.537, -59.438, 0
8301.270, -56.085, 0
8302.002, -52.019, 0
8302.734, -49.458, 0
8303.467, -57.765, 0
8304.199, -59.845, 0
8304.932, -56.026, 0
8305.664, -45.112, 0
8306.396, -57.498, 0
8307.129, -58.211, 0
8307.861, -59.431, 0
8308.594, -49.574, 0
8309.326, -59.414, 0
8310.059, -59.212, 0
8310.791, -60.084, 0
8311.523, -58.958, 0
8312.256, -58.730, 0
8312.988, -60.221, 0
8313.721, -58.815, 0
8314.453, -57.957, 0
8315.186, -59.111, 0
8315.918, -59.005, 0
8316.650, -60.531, 0
8317.383, -59.459, 0
8318.115, -59.252, 0
8318.848, -59.788, 0
8319.580, -56.082, 0
8320.312, -58.464, 0
8321.045, -60.143, 0
8321.777, -58.498, 0
8322.510, -57.883, 0
8323.242, -59.522, 0
8323.975, -58.715, 0
8324.707, -58.038, 0
8325.439, -53.669, 0
8326.172, -48.809, 0
8326.904, -56.493, 0
8327.637, -59.065, 0
8328.369, -56.712, 0
8329.102, -45.355, 0
8329.834, -58.221, 0
8330.566, -60.405, 0
8331.299, -59.263, 0
8332.031, -49.392, 0
8332.764, -59.708, 0
8333.496, -60.828, 0
8334.229, -58.001, 0
8334.961, -59.597, 0
8335.693, -61.578, 0
8336.426, -62.079, 0
8337.158, -59.535, 0
8337.891, -58.420, 0
8338.623, -59.638, 0
8339.355, -59.300, 0
8340.088, -61.843, 0
8340.820, -59.507, 0
8341.553, -58.663, 0
8342.285, -61.219, 0
8343.018, -57.811, 0
8343.750, -60.167, 0
8344.482, -58.299, 0
8345.215, -59.122, 0
8345.947, -59.544, 0
8346.680, -59.081, 0
8347.412, -59.081, 0
8348.145, -57.029, 0
8348.877, -53.986, 0
8349.609, -48.988, 0
8350.342, -56.881, 0
8351.074, -59.950, 0
8351.807, -57.800, 0
8352.539, -45.457, 0
8353.271, -57.871, 0
8354.004, -58.456, 0
8354.736, -59.143, 0
8355.469, -49.779, 0
8356.201, -59.970, 0
8356.934, -59.183, 0
8357.666, -59.933, 0
8358.398, -60.021, 0
8359.131, -59.208, 0
8359.863, -59.522, 0
8360.596, -59.316, 0
8361.328, -59.452, 0
8362.061, -59.355, 0
8362.793, -57.721, 0
8363.525, -61.176, 0
8364.258, -60.140, 0
8364.990, -59.701, 0
8365.723, -60.774, 0
8366.455, -56.911, 0
8367.188, -59.311, 0
8367.920, -57.571, 0
8368.652, -58.959, 0
8369.385, -58.543, 0
8370.117, -58.754, 0
8370.850, -59.585, 0
8371.582, -58.904, 0
8372.314, -54.878, 0
8373.047, -48.343, 0
8373.779, -58.865, 0
8374.512, -58.830, 0
8375.244, -59.090, 0
8375.977, -45.020, 0
8376.709, -59.251, 0
8377.441, -58.367, 0
8378.174, -58.129, 0
8378.906, -50.772, 0
8379.639, -60.510, 0
8380.371, -60.089, 0
8381.104, -60.721, 0
8381.836, -62.663, 0
8382.568, -58.619, 0
8383.301, -61.088, 0
8384.033, -57.667, 0
8384.766, -58.128, 0
8385.498, -59.239, 0
8386.230, -60.022, 0
8386.963, -60.509, 0
8387.695, -61.676, 0
8388.428, -58.866, 0
8389.160, -61.972, 0
8389.893, -56.143, 0
8390.625, -56.912, 0
8391.357, -58.836, 0
8392.090, -61.086, 0
8392.822, -59.412, 0
8393.555, -58.961, 0
8394.287, -59.641, 0
8395.020, -59.318, 0
8395.752, -56.314, 0
8396.484, -47.840, 0
8397.217, -57.210, 0
8397.949, -60.317, 0
8398.682, -60.265, 0
8399.414, -44.489, 0
8400.146, -59.099, 0
8400.879, -59.616, 0
8401.611, -57.749, 0
8402.344, -50.433, 0
8403.076, -58.407, 0
8403.809, -60.021, 0
8404.541, -58.728, 0
8405.273, -59.000, 0
8406.006, -59.902, 0
8406.738, -59.428, 0
8407.471, -57.152, 0
8408.203, -58.812, 0
8408.936, -58.470, 0
8409.668, -60.409, 0
8410.400, -60.171, 0
8411.133, -60.161, 0
8411.865, -58.707, 0
8412.598, -58.259, 0
8413.330, -56.081, 0
8414.062, -58.723, 0
8414.795, -57.770, 0
8415.527, -59.589, 0
8416.260, -59.422, 0
8416.992, -59.478, 0
8417.725, -60.033, 0
8418.457, -58.330, 0
8419.189, -56.377, 0
8419.922, -48.312, 0
8420.654, -59.145, 0
8421.387, -58.907, 0
8422.119, -59.065, 0
8422.852, -44.951, 0
8423.584, -58.693, 0
8424.316, -58.206, 0
8425.049, -60.945, 0
8425.781, -50.468, 0
8426.514, -59.873, 0
8427.246, -58.036, 0
8427.979, -59.967, 0
8428.711, -61.259, 0
8429.443, -59.115, 0
8430.176, -60.080, 0
8430.908, -57.884, 0
8431.641, -59.503, 0
8432.373, -58.143, 0
8433.105, -59.722, 0
8433.838, -61.113, 0
8434.570, -59.395, 0
8435.303, -59.419, 0
8436.035, -59.270, 0
8436.768, -57.260, 0
8437.500, -59.142, 0
8438.232, -58.380, 0
8438.965, -59.027, 0
8439.697, -59.386, 0
8440.430, -58.838, 0
8441.162, -60.220, 0
8441.895, -60.070, 0
8442.627, -57.965, 0
8443.359, -47.773, 0
8444.092, -58.389, 0
8444.824, -59.580, 0
8445.557, -59.651, 0
8446.289, -44.632, 0
8447.021, -58.271, 0
8447.754, -58.103, 0
8448.486, -60.048, 0
8449.219, -51.328, 0
8449.951, -58.131, 0
8450.684, -59.279, 0
8451.416, -60.152, 0
8452.148, -60.017, 0
8452.881, -61.655, 0
8453.613, -59.556, 0
8454.346, -59.250, 0
8455.078, -58.689, 0
8455.811, -58.790, 0
8456.543, -59.143, 0
8457.275, -61.921, 0
8458.008, -59.410, 0
8458.740, -60.266, 0
8459.473, -58.833, 0
8460.205, -56.797, 0
8460.938, -59.527, 0
8461.670, -59.859, 0
8462.402, -59.573, 0
8463.135, -60.981, 0
8463.867, -59.398, 0
8464.600, -60.325, 0
8465.332, -59.240, 0
8466.064, -58.177, 0
8466.797, -47.295, 0
8467.529, -57.203, 0
8468.262, -57.354, 0
8468.994, -62.891, 0
8469.727, -44.736, 0
8470.459, -61.974, 0
8471.191, -60.371, 0
8471.924, -58.728, 0
8472.656, -50.432, 0
8473.389, -59.120, 0
8474.121, -58.688, 0
8474.854, -60.162, 0
8475.586, -57.730, 0
8476.318, -59.078, 0
8477.051, -60.069, 0
8477.783, -57.436, 0
8478.516, -58.696, 0
8479.248, -58.156, 0
8479.980, -60.444, 0
8480.713, -59.590, 0
8481.445, -59.669, 0
8482.178, -60.918, 0
8482.910, -59.613, 0
8483.643, -58.020, 0
8484.375, -60.097, 0
8485.107, -59.228, 0
8485.840, -59.108, 0
8486.572, -59.245, 0
8487.305, -58.437, 0
8488.037, -59.134, 0
8488.770, -59.196, 0
8489.502, -58.390, 0
8490.234, -46.887, 0
8490.967, -59.379, 0
8491.699, -60.601, 0
8492.432, -59.418, 0
8493.164, -45.307, 0
8493.896, -57.212, 0
8494.629, -59.570, 0
8495.361, -59.460, 0
8496.094, -50.679, 0
8496.826, -58.353, 0
8497.559, -59.066, 0
8498.291, -59.880, 0
8499.023, -59.465, 0
8499.756, -58.149, 0
8500.488, -60.432, 0
8501.221, -56.653, 0
8501.953, -58.285, 0
8502.686, -57.072, 0
8503.418, -59.219, 0
8504.150, -57.979, 0
8504.883, -58.943, 0
8505.615, -60.057, 0
8506.348, -59.333, 0
8507.080, -57.461, 0
8507.812, -57.240, 0
8508.545, -58.918, 0
8509.277, -61.484, 0
8510.010, -59.691, 0
8510.742, -59.443, 0
8511.475, -59.636, 0
8512.207, -60.792, 0
8512.939, -58.958, 0
8513.672, -47.515, 0
8514.404, -58.631, 0
8515.137, -58.226, 0
8515.869, -60.041, 0
8516.602, -45.097, 0
8517.334, -57.823, 0
8518.066, -59.037, 0
8518.799, -59.518, 0
8519.531, -52.456, 0
8520.264, -57.589, 0
8520.996, -58.723, 0
8521.729, -59.369, 0
8522.461, -60.489, 0
8523.193, -56.780, 0
8523.926, -60.342, 0
8524.658, -59.159, 0
8525.391, -59.428, 0
8526.123, -57.451, 0
8526.855, -59.154, 0
8527.588, -59.543, 0
8528.320, -59.268, 0
8529.053, -61.206, 0
8529.785, -60.299, 0
8530.518, -61.298, 0
8531.250, -58.523, 0
8531.982, -60.753, 0
8532.715, -59.318, 0
8533.447, -58.489, 0
8534.180, -57.856, 0
8534.912, -58.713, 0
8535.645, -58.486, 0
8536.377, -59.984, 0
8537.109, -47.132, 0
8537.842, -57.651, 0
8538.574, -58.395, 0
8539.307, -57.051, 0
8540.039, -44.799, 0
8540.771, -58.203, 0
8541.504, -58.588, 0
8542.236, -57.017, 0
8542.969, -51.372, 0
8543.701, -56.349, 0
8544.434, -59.539, 0
8545.166, -59.370, 0
8545.898, -60.678, 0
8546.631, -59.500, 0
8547.363, -59.464, 0
8548.096, -58.042, 0
8548.828, -59.345, 0
8549.561, -57.633, 0
8550.293, -60.682, 0
8551.025, -60.771, 0
8551.758, -60.679, 0
8552.490, -60.533, 0
8553.223, -59.738, 0
8553.955, -58.926, 0
8554.688, -57.229, 0
8555.420, -58.568, 0
8556.152, -59.515, 0
8556.885, -60.278, 0
8557.617, -59.018, 0
8558.350, -59.708, 0
8559.082, -60.689, 0
8559.814, -59.175, 0
8560.547, -46.976, 0
8561.279, -58.980, 0
8562.012, -57.430, 0
8562.744, -57.992, 0
8563.477, -44.980, 0
8564.209, -56.987, 0
8564.941, -58.944, 0
8565.674, -58.217, 0
8566.406, -51.373, 0
8567.139, -54.910, 0
8567.871, -59.145, 0
8568.604, -59.144, 0
8569.336, -58.589, 0
8570.068, -59.819, 0
8570.801, -61.653, 0
8571.533, -59.724, 0
8572.266, -60.223, 0
8572.998, -57.486, 0
8573.730, -60.780, 0
8574.463, -59.438, 0
8575.195, -60.659, 0
8575.928, -61.440, 0
8576.660, -60.754, 0
8577.393, -59.783, 0
8578.125, -57.023, 0
8578.857, -58.124, 0
8579.590, -60.810, 0
8580.322, -60.429, 0
8581.055, -59.348, 0
8581.787, -58.633, 0
8582.520, -60.346, 0
8583.252, -60.554, 0
8583.984, -46.907, 0
8584.717, -59.151, 0
8585.449, -59.439, 0
8586.182, -57.309, 0
8586.914, -44.699, 0
8587.646, -54.648, 0
8588.379, -57.566, 0
8589.111, -58.067, 0
8589.844, -52.442, 0
8590.576, -55.728, 0
8591.309, -58.496, 0
8592.041, -60.539, 0
8592.773, -59.656, 0
8593.506, -59.022, 0
8594.238, -59.385, 0
8594.971, -57.835, 0
8595.703, -60.997, 0
8596.436, -57.179, 0
8597.168, -61.027, 0
8597.900, -60.518, 0
8598.633, -60.053, 0
8599.365, -59.878, 0
8600.098, -60.522, 0
8600.830, -59.173, 0
8601.562, -57.035, 0
8602.295, -60.356, 0
8603.027, -60.469, 0
8603.760, -59.537, 0
8604.492, -57.267, 0
8605.225, -60.320, 0
8605.957, -58.939, 0
8606.689, -57.929, 0
8607.422, -47.196, 0
8608.154, -58.969, 0
8608.887, -60.584, 0
8609.619, -57.454, 0
8610.352, -45.286, 0
8611.084, -54.093, 0
8611.816, -56.271, 0
8612.549, -56.153, 0
8613.281, -52.807, 0
8614.014, -55.557, 0
8614.746, -59.484, 0
8615.479, -58.248, 0
8616.211, -60.390, 0
8616.943, -57.585, 0
8617.676, -59.694, 0
8618.408, -59.794, 0
8619.141, -60.638, 0
8619.873, -57.911, 0
8620.605, -60.118, 0
8621.338, -61.654, 0
8622.070, -58.940, 0
8622.803, -60.048, 0
8623.535, -59.947, 0
8624.268, -57.849, 0
8625.000, -56.378, 0
8625.732, -59.053, 0
8626.465, -60.569, 0
8627.197, -60.045, 0
8627.930, -60.199, 0
8628.662, -59.974, 0
8629.395, -61.187, 0
8630.127, -59.172, 0
8630.859, -46.921, 0
8631.592, -58.866, 0
8632.324, -57.882, 0
8633.057, -57.196, 0
8633.789, -45.207, 0
8634.521, -53.320, 0
8635.254, -58.133, 0
8635.986, -57.688, 0
8636.719, -52.443, 0
8637.451, -54.138, 0
8638.184, -59.244, 0
8638.916, -61.162, 0
8639.648, -60.572, 0
8640.381, -59.505, 0
8641.113, -60.401, 0
8641.846, -59.477, 0
8642.578, -59.913, 0
8643.311, -56.098, 0
8644.043, -60.562, 0
8644.775, -59.195, 0
8645.508, -59.607, 0
8646.240, -59.463, 0
8646.973, -60.832, 0
8647.705, -60.214, 0
8648.438, -55.963, 0
8649.170, -58.506, 0
8649.902, -59.789, 0
8650.635, -61.746, 0
8651.367, -58.747, 0
8652.100, -61.181, 0
8652.832, -58.602, 0
8653.564, -59.016, 0
8654.297, -47.418, 0
8655.029, -57.739, 0
8655.762, -57.573, 0
8656.494, -56.902, 0
8657.227, -45.835, 0
8657.959, -52.665, 0
8658.691, -56.687, 0
8659.424, -57.876, 0
8660.156, -53.060, 0
8660.889, -53.261, 0
8661.621, -57.326, 0
8662.354, -59.631, 0
8663.086, -59.223, 0
8663.818, -57.182, 0
8664.551, -57.811, 0
8665.283, -57.946, 0
8666.016, -60.246, 0
8666.748, -56.608, 0
8667.480, -59.773, 0
8668.213, -61.312, 0
8668.945, -59.481, 0
8669.678, -61.728, 0
8670.410, -61.776, 0
8671.143, -59.416, 0
8671.875, -57.104, 0
8672.607, -59.422, 0
8673.340, -60.076, 0
8674.072, -61.837, 0
8674.805, -59.262, 0
8675.537, -59.810, 0
8676.270, -60.655, 0
8677.002, -57.978, 0
8677.734, -47.428, 0
8678.467, -57.868, 0
8679.199, -57.803, 0
8679.932, -57.098, 0
8680.664, -46.472, 0
8681.396, -51.607, 0
8682.129, -56.421, 0
8682.861, -58.074, 0
8683.594, -53.795, 0
8684.326, -52.966, 0
8685.059, -58.371, 0
8685.791, -58.332, 0
8686.523, -58.335, 0
8687.256, -59.692, 0
8687.988, -59.827, 0
8688.721, -59.640, 0
8689.453, -59.438, 0
8690.186, -57.263, 0
8690.918, -59.307, 0
8691.650, -61.703, 0
8692.383, -59.987, 0
8693.115, -61.393, 0
8693.848, -61.618, 0
8694.580, -59.265, 0
8695.312, -55.606, 0
8696.045, -58.247, 0
8696.777, -58.427, 0
8697.510, -60.934, 0
8698.242, -60.505, 0
8698.975, -58.474, 0
8699.707, -59.247, 0
8700.439, -59.219, 0
8701.172, -47.673, 0
8701.904, -57.675, 0
8702.637, -57.503, 0
8703.369, -56.340, 0
8704.102, -46.800, 0
8704.834, -51.354, 0
8705.566, -56.613, 0
8706.299, -58.607, 0
8707.031, -54.989, 0
8707.764, -52.568, 0
8708.496, -59.063, 0
8709.229, -59.789, 0
8709.961, -60.831, 0
8710.693, -58.819, 0
8711.426, -59.366, 0
8712.158, -59.523, 0
8712.891, -58.951, 0
8713.623, -55.493, 0
8714.355, -58.693, 0
8715.088, -59.588, 0
8715.820, -59.844, 0
8716.553, -61.097, 0
8717.285, -58.951, 0
8718.018, -60.094, 0
8718.750, -55.060, 0
8719.482, -58.052, 0
8720.215, -60.717, 0
8720.947, -60.116, 0
8721.680, -57.166, 0
8722.412, -61.443, 0
8723.145, -59.280, 0
8723.877, -59.679, 0
8724.609, -48.804, 0
8725.342, -56.814, 0
8726.074, -56.513, 0
8726.807, -56.901, 0
8727.539, -47.623, 0
8728.271, -50.759, 0
8729.004, -56.701, 0
8729.736, -58.246, 0
8730.469, -55.317, 0
8731.201, -51.948, 0
8731.934, -58.319, 0
8732.666, -57.683, 0
8733.398, -58.767, 0
8734.131, -59.842, 0
8734.863, -59.842, 0
8735.596, -58.730, 0
8736.328, -61.439, 0
8737.061, -56.506, 0
8737.793, -60.568, 0
8738.525, -60.886, 0
8739.258, -60.453, 0
8739.990, -60.048, 0
8740.723, -61.037, 0
8741.455, -58.652, 0
8742.188, -57.522, 0
8742.920, -57.086, 0
8743.652, -58.752, 0
8744.385, -59.486, 0
8745.117, -59.443, 0
8745.850, -59.772, 0
8746.582, -58.887, 0
8747.314, -58.382, 0
8748.047, -47.264, 0
8748.779, -55.399, 0
8749.512, -56.502, 0
8750.244, -55.959, 0
8750.977, -47.152, 0
8751.709, -49.079, 0
8752.441, -55.491, 0
8753.174, -57.827, 0
8753.906, -55.714, 0
8754.639, -51.998, 0
8755.371, -59.664, 0
8756.104, -58.104, 0
8756.836, -59.017, 0
8757.568, -58.904, 0
8758.301, -59.810, 0
8759.033, -59.203, 0
8759.766, -59.720, 0
8760.498, -56.333, 0
8761.230, -60.828, 0
8761.963, -60.203, 0
8762.695, -60.198, 0
8763.428, -59.675, 0
8764.160, -59.717, 0
8764.893, -58.402, 0
8765.625, -56.001, 0
8766.357, -58.165, 0
8767.090, -59.072, 0
8767.822, -57.220, 0
8768.555, -56.631, 0
8769.287, -57.319, 0
8770.020, -58.101, 0
8770.752, -58.490, 0
8771.484, -48.435, 0
8772.217, -54.817, 0
8772.949, -56.342, 0
8773.682, -56.022, 0
8774.414, -47.785, 0
8775.146, -49.279, 0
8775.879, -56.648, 0
8776.611, -57.994, 0
8777.344, -55.842, 0
8778.076, -51.901, 0
8778.809, -57.487, 0
8779.541, -59.240, 0
8780.273, -60.136, 0
8781.006, -58.158, 0
8781.738, -59.675, 0
8782.471, -61.186, 0
8783.203, -57.878, 0
8783.936, -54.959, 0
8784.668, -59.004, 0
8785.400, -58.537, 0
8786.133, -58.324, 0
8786.865, -59.877, 0
8787.598, -60.867, 0
8788.330, -60.905, 0
8789.062, -57.124, 0
8789.795, -60.574, 0
8790.527, -60.750, 0
8791.260, -62.653, 0
8791.992, -58.921, 0
8792.725, -59.853, 0
8793.457, -59.731, 0
8794.189, -57.680, 0
8794.922, -48.563, 0
8795.654, -55.635, 0
8796.387, -57.102, 0
8797.119, -56.697, 0
8797.852, -48.738, 0
8798.584, -48.325, 0
8799.316, -55.633, 0
8800.049, -56.505, 0
8800.781, -56.986, 0
8801.514, -51.650, 0
8802.246, -58.778, 0
8802.979, -58.544, 0
8803.711, -58.713, 0
8804.443, -59.746, 0
8805.176, -59.460, 0
8805.908, -60.666, 0
8806.641, -59.737, 0
8807.373, -57.229, 0
8808.105, -60.804, 0
8808.838, -58.577, 0
8809.570, -60.290, 0
8810.303, -60.235, 0
8811.035, -59.787, 0
8811.768, -59.826, 0
8812.500, -56.972, 0
8813.232, -59.543, 0
8813.965, -60.884, 0
8814.697, -58.398, 0
8815.430, -59.221, 0
8816.162, -58.366, 0
8816.895, -58.036, 0
8817.627, -56.530, 0
8818.359, -48.475, 0
8819.092, -53.890, 0
8819.824, -58.344, 0
8820.557, -54.687, 0
8821.289, -49.188, 0
8822.021, -48.781, 0
8822.754, -55.754, 0
8823.486, -57.655, 0
8824.219, -57.835, 0
8824.951, -51.446, 0
8825.684, -60.437, 0
8826.416, -59.650, 0
8827.148, -59.581, 0
8827.881, -60.023, 0
8828.613, -60.400, 0
8829.346, -58.882, 0
8830.078, -58.961, 0
8830.811, -57.007, 0
8831.543, -59.771, 0
8832.275, -59.231, 0
8833.008, -60.188, 0
8833.740, -58.954, 0
8834.473, -59.507, 0
8835.205, -60.866, 0
8835.938, -54.686, 0
8836.670, -59.749, 0
8837.402, -58.761, 0
8838.135, -59.421, 0
8838.867, -57.635, 0
8839.600, -60.759, 0
8840.332, -59.144, 0
8841.064, -57.356, 0
8841.797, -48.703, 0
8842.529, -53.497, 0
8843.262, -58.136, 0
8843.994, -56.064, 0
8844.727, -49.543, 0
8845.459, -46.981, 0
8846.191, -55.850, 0
8846.924, -56.449, 0
8847.656, -55.752, 0
8848.389, -50.316, 0
8849.121, -58.454, 0
8849.854, -58.703, 0
8850.586, -60.921, 0
8851.318, -60.067, 0
8852.051, -58.682, 0
8852.783, -59.289, 0
8853.516, -59.407, 0
8854.248, -58.285, 0
8854.980, -58.957, 0
8855.713, -59.631, 0
8856.445, -59.058, 0
8857.178, -59.922, 0
8857.910, -59.515, 0
8858.643, -58.681, 0
8859.375, -55.172, 0
8860.107, -59.986, 0
8860.840, -59.288, 0
8861.572, -59.327, 0
8862.305, -58.516, 0
8863.037, -60.425, 0
8863.770, -58.642, 0
8864.502, -57.623, 0
8865.234, -49.364, 0
8865.967, -52.576, 0
8866.699, -56.146, 0
8867.432, -57.519, 0
8868.164, -50.315, 0
8868.896, -46.865, 0
8869.629, -55.754, 0
8870.361, -58.809, 0
8871.094, -58.438, 0
8871.826, -50.368, 0
8872.559, -59.707, 0
8873.291, -59.704, 0
8874.023, -60.477, 0
8874.756, -59.180, 0
8875.488, -59.050, 0
8876.221, -59.967, 0
8876.953, -59.191, 0
8877.686, -56.878, 0
8878.418, -58.956, 0
8879.150, -60.807, 0
8879.883, -58.883, 0
8880.615, -59.728, 0
8881.348, -59.224, 0
8882.080, -59.466, 0
8882.812, -55.583, 0
8883.545, -58.986, 0
8884.277, -58.489, 0
8885.010, -62.109, 0
8885.742, -58.050, 0
8886.475, -59.163, 0
8887.207, -59.620, 0
8887.939, -57.077, 0
8888.672, -49.484, 0
8889.404, -51.469, 0
8890.137, -57.889, 0
8890.869, -57.630, 0
8891.602, -51.339, 0
8892.334, -46.661, 0
8893.066, -56.306, 0
8893.799, -58.862, 0
8894.531, -59.398, 0
8895.264, -50.688, 0
8895.996, -58.602, 0
8896.729, -58.181, 0
8897.461, -60.499, 0
8898.193, -59.450, 0
8898.926, -58.919, 0
8899.658, -60.683, 0
8900.391, -58.660, 0
